market_id,market,window,property_kind,settlement_currency,period_start,rent_closes,median_rent_native,median_rent_usd_fx_converted
d:alto-parana,Alto Paraná,month,casa,PYG,2026-02-01,8,,
d:alto-parana,Alto Paraná,month,casa,PYG,2026-03-01,8,,
d:alto-parana,Alto Paraná,month,casa,PYG,2026-04-01,8,,
d:alto-parana,Alto Paraná,month,casa,PYG,2026-05-01,5,,
d:alto-parana,Alto Paraná,month,casa,PYG,2026-06-01,4,,
d:alto-parana,Alto Paraná,month,casa,PYG,2026-07-01,13,,
d:alto-parana,Alto Paraná,month,casa,PYG,2026-08-01,2,,
d:alto-parana,Alto Paraná,month,casa,PYG,2026-09-01,7,,
d:alto-parana,Alto Paraná,month,departamento,PYG,2025-09-01,2,,
d:alto-parana,Alto Paraná,month,departamento,PYG,2025-10-01,1,,
d:alto-parana,Alto Paraná,month,departamento,PYG,2025-12-01,1,,
d:alto-parana,Alto Paraná,month,departamento,PYG,2026-01-01,6,,
d:alto-parana,Alto Paraná,month,departamento,PYG,2026-02-01,5,,
d:alto-parana,Alto Paraná,month,departamento,PYG,2026-03-01,3,,
d:alto-parana,Alto Paraná,month,departamento,PYG,2026-04-01,6,,
d:alto-parana,Alto Paraná,month,departamento,PYG,2026-05-01,4,,
d:alto-parana,Alto Paraná,month,departamento,PYG,2026-06-01,4,,
d:alto-parana,Alto Paraná,month,departamento,PYG,2026-07-01,2,,
d:alto-parana,Alto Paraná,month,departamento,PYG,2026-09-01,2,,
d:alto-parana,Alto Paraná,month,duplex,PYG,2025-09-01,1,,
d:alto-parana,Alto Paraná,month,duplex,PYG,2025-12-01,2,,
d:alto-parana,Alto Paraná,month,duplex,PYG,2026-01-01,1,,
d:alto-parana,Alto Paraná,month,duplex,PYG,2026-02-01,1,,
d:alto-parana,Alto Paraná,month,duplex,PYG,2026-03-01,2,,
d:alto-parana,Alto Paraná,month,duplex,PYG,2026-04-01,2,,
d:alto-parana,Alto Paraná,month,duplex,PYG,2026-05-01,1,,
d:alto-parana,Alto Paraná,quarter,casa,PYG,2025-07-01,5,,
d:alto-parana,Alto Paraná,quarter,casa,PYG,2025-10-01,17,,
d:alto-parana,Alto Paraná,quarter,casa,PYG,2026-01-01,22,3975000,605
d:alto-parana,Alto Paraná,quarter,casa,PYG,2026-04-01,17,,
d:alto-parana,Alto Paraná,quarter,casa,PYG,2026-07-01,22,3000000,500
d:alto-parana,Alto Paraná,quarter,departamento,PYG,2025-07-01,2,,
d:alto-parana,Alto Paraná,quarter,departamento,PYG,2025-10-01,2,,
d:alto-parana,Alto Paraná,quarter,departamento,PYG,2026-01-01,14,,
d:alto-parana,Alto Paraná,quarter,departamento,PYG,2026-04-01,14,,
d:alto-parana,Alto Paraná,quarter,departamento,PYG,2026-07-01,4,,
d:alto-parana,Alto Paraná,quarter,duplex,PYG,2025-07-01,1,,
d:alto-parana,Alto Paraná,quarter,duplex,PYG,2025-10-01,2,,
d:alto-parana,Alto Paraná,quarter,duplex,PYG,2026-01-01,4,,
d:alto-parana,Alto Paraná,quarter,duplex,PYG,2026-04-01,3,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,departamento,PYG,2025-09-01,2,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,departamento,PYG,2025-10-01,1,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,departamento,PYG,2025-12-01,1,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,departamento,PYG,2026-01-01,5,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,departamento,PYG,2026-02-01,2,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,departamento,PYG,2026-03-01,2,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,departamento,PYG,2026-04-01,5,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,departamento,PYG,2026-05-01,4,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,departamento,PYG,2026-06-01,2,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,departamento,PYG,2026-07-01,2,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,departamento,PYG,2026-09-01,2,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,duplex,PYG,2025-09-01,1,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,duplex,PYG,2026-01-01,1,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,duplex,PYG,2026-03-01,1,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,duplex,PYG,2026-04-01,1,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,casa,PYG,2025-10-01,1,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,casa,PYG,2025-11-01,1,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,casa,PYG,2026-01-01,1,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,casa,PYG,2026-02-01,5,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,casa,PYG,2026-03-01,6,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,casa,PYG,2026-04-01,4,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,casa,PYG,2026-05-01,1,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,casa,PYG,2026-06-01,1,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,casa,PYG,2026-07-01,5,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,casa,PYG,2026-08-01,1,,
c:alto-parana:ciudad-del-este,Ciudad del Este,month,casa,PYG,2026-09-01,2,,
c:alto-parana:ciudad-del-este,Ciudad del Este,quarter,departamento,PYG,2025-07-01,2,,
c:alto-parana:ciudad-del-este,Ciudad del Este,quarter,departamento,PYG,2025-10-01,2,,
c:alto-parana:ciudad-del-este,Ciudad del Este,quarter,departamento,PYG,2026-01-01,9,,
c:alto-parana:ciudad-del-este,Ciudad del Este,quarter,departamento,PYG,2026-04-01,11,,
c:alto-parana:ciudad-del-este,Ciudad del Este,quarter,departamento,PYG,2026-07-01,4,,
c:alto-parana:ciudad-del-este,Ciudad del Este,quarter,duplex,PYG,2025-07-01,1,,
c:alto-parana:ciudad-del-este,Ciudad del Este,quarter,duplex,PYG,2026-01-01,2,,
c:alto-parana:ciudad-del-este,Ciudad del Este,quarter,duplex,PYG,2026-04-01,1,,
c:alto-parana:ciudad-del-este,Ciudad del Este,quarter,casa,PYG,2025-10-01,2,,
c:alto-parana:ciudad-del-este,Ciudad del Este,quarter,casa,PYG,2026-01-01,12,,
c:alto-parana:ciudad-del-este,Ciudad del Este,quarter,casa,PYG,2026-04-01,6,,
c:alto-parana:ciudad-del-este,Ciudad del Este,quarter,casa,PYG,2026-07-01,8,,
c:alto-parana:hernandarias,Hernandarias,month,casa,PYG,2025-09-01,1,,
c:alto-parana:hernandarias,Hernandarias,month,casa,PYG,2025-11-01,1,,
c:alto-parana:hernandarias,Hernandarias,month,casa,PYG,2026-01-01,1,,
c:alto-parana:hernandarias,Hernandarias,month,casa,PYG,2026-04-01,1,,
c:alto-parana:hernandarias,Hernandarias,month,casa,PYG,2026-07-01,1,,
c:alto-parana:hernandarias,Hernandarias,month,casa,PYG,2026-09-01,2,,
c:alto-parana:hernandarias,Hernandarias,quarter,casa,PYG,2025-07-01,1,,
c:alto-parana:hernandarias,Hernandarias,quarter,casa,PYG,2025-10-01,1,,
c:alto-parana:hernandarias,Hernandarias,quarter,casa,PYG,2026-01-01,1,,
c:alto-parana:hernandarias,Hernandarias,quarter,casa,PYG,2026-04-01,1,,
c:alto-parana:hernandarias,Hernandarias,quarter,casa,PYG,2026-07-01,3,,
c:alto-parana:minga-guazu,Minga Guazú,month,casa,PYG,2025-11-01,2,,
c:alto-parana:minga-guazu,Minga Guazú,month,casa,PYG,2025-12-01,1,,
c:alto-parana:minga-guazu,Minga Guazú,month,casa,PYG,2026-08-01,1,,
c:alto-parana:minga-guazu,Minga Guazú,quarter,casa,PYG,2025-10-01,3,,
c:alto-parana:minga-guazu,Minga Guazú,quarter,casa,PYG,2026-07-01,1,,
c:alto-parana:presidente-franco,Presidente Franco,month,casa,PYG,2025-09-01,1,,
c:alto-parana:presidente-franco,Presidente Franco,month,casa,PYG,2025-10-01,2,,
c:alto-parana:presidente-franco,Presidente Franco,month,casa,PYG,2025-12-01,1,,
c:alto-parana:presidente-franco,Presidente Franco,month,casa,PYG,2026-01-01,1,,
c:alto-parana:presidente-franco,Presidente Franco,month,casa,PYG,2026-03-01,2,,
c:alto-parana:presidente-franco,Presidente Franco,month,casa,PYG,2026-04-01,1,,
c:alto-parana:presidente-franco,Presidente Franco,month,casa,PYG,2026-06-01,1,,
c:alto-parana:presidente-franco,Presidente Franco,month,duplex,PYG,2026-03-01,1,,
c:alto-parana:presidente-franco,Presidente Franco,month,duplex,PYG,2026-04-01,1,,
c:alto-parana:presidente-franco,Presidente Franco,quarter,casa,PYG,2025-07-01,1,,
c:alto-parana:presidente-franco,Presidente Franco,quarter,casa,PYG,2025-10-01,3,,
c:alto-parana:presidente-franco,Presidente Franco,quarter,casa,PYG,2026-01-01,3,,
c:alto-parana:presidente-franco,Presidente Franco,quarter,casa,PYG,2026-04-01,2,,
c:alto-parana:presidente-franco,Presidente Franco,quarter,duplex,PYG,2026-01-01,1,,
c:alto-parana:presidente-franco,Presidente Franco,quarter,duplex,PYG,2026-04-01,1,,
d:presidente-hayes,Presidente Hayes,month,casa,PYG,2026-01-01,1,,
d:presidente-hayes,Presidente Hayes,quarter,casa,PYG,2026-01-01,1,,
c:presidente-hayes:villa-hayes,Villa Hayes,month,casa,PYG,2026-01-01,1,,
c:presidente-hayes:villa-hayes,Villa Hayes,quarter,casa,PYG,2026-01-01,1,,
d:boqueron,Boquerón,month,casa,PYG,2025-09-01,2,,
d:boqueron,Boquerón,month,casa,PYG,2025-10-01,1,,
d:boqueron,Boquerón,month,casa,PYG,2025-11-01,1,,
d:boqueron,Boquerón,month,casa,PYG,2025-12-01,2,,
d:boqueron,Boquerón,month,casa,PYG,2026-01-01,3,,
d:boqueron,Boquerón,month,casa,PYG,2026-02-01,4,,
d:boqueron,Boquerón,month,casa,PYG,2026-03-01,5,,
d:boqueron,Boquerón,month,casa,PYG,2026-04-01,2,,
d:boqueron,Boquerón,month,casa,PYG,2026-05-01,5,,
d:boqueron,Boquerón,month,casa,PYG,2026-06-01,2,,
d:boqueron,Boquerón,month,casa,PYG,2026-07-01,5,,
d:boqueron,Boquerón,month,casa,PYG,2026-08-01,4,,
d:boqueron,Boquerón,month,casa,PYG,2026-09-01,2,,
d:boqueron,Boquerón,month,departamento,PYG,2025-09-01,1,,
d:boqueron,Boquerón,quarter,casa,PYG,2025-07-01,2,,
d:boqueron,Boquerón,quarter,casa,PYG,2025-10-01,4,,
d:boqueron,Boquerón,quarter,casa,PYG,2026-01-01,12,,
d:boqueron,Boquerón,quarter,casa,PYG,2026-04-01,9,,
d:boqueron,Boquerón,quarter,casa,PYG,2026-07-01,11,,
d:boqueron,Boquerón,quarter,departamento,PYG,2025-07-01,1,,
d:paraguari,Paraguarí,month,casa,PYG,2026-08-01,1,,
d:paraguari,Paraguarí,quarter,casa,PYG,2026-07-01,1,,
d:guaira,Guairá,month,casa,PYG,2026-01-01,1,,
d:guaira,Guairá,month,casa,PYG,2026-06-01,1,,
d:guaira,Guairá,quarter,casa,PYG,2026-01-01,1,,
d:guaira,Guairá,quarter,casa,PYG,2026-04-01,1,,
d:caazapa,Caazapá,month,casa,PYG,2025-10-01,1,,
d:caazapa,Caazapá,quarter,casa,PYG,2025-10-01,1,,
d:concepcion,Concepción,month,casa,PYG,2026-06-01,1,,
d:concepcion,Concepción,month,duplex,PYG,2026-06-01,1,,
d:concepcion,Concepción,quarter,casa,PYG,2026-04-01,1,,
d:concepcion,Concepción,quarter,duplex,PYG,2026-04-01,1,,
