market_id,market,level,metric,property_kind,operation,value,p25,p75,n,basis
py,Paraguay,country,asking_listed_active,,,54791,,,54791,"status active on stock sources (remax uprop psir cb prestige infocasas), seen or not"
py,Paraguay,country,asking_active_listings,terreno,sale,9212,,,9212,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
py,Paraguay,country,asking_active_listings,oficina,sale,103,,,103,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
py,Paraguay,country,asking_active_listings,casa,sale,11877,,,11877,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
py,Paraguay,country,asking_active_listings,rural,sale,150,,,150,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
py,Paraguay,country,asking_active_listings,duplex,sale,296,,,296,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
py,Paraguay,country,asking_active_listings,local,sale,371,,,371,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
py,Paraguay,country,asking_active_listings,otro,sale,383,,,383,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
py,Paraguay,country,asking_active_listings,edificio,sale,110,,,110,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
py,Paraguay,country,asking_active_listings,deposito,sale,114,,,114,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
py,Paraguay,country,asking_active_listings,quinta,sale,69,,,69,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
py,Paraguay,country,asking_active_listings,departamento,sale,6590,,,6590,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
py,Paraguay,country,asking_active_listings,duplex,rent,40,,,40,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
py,Paraguay,country,asking_active_listings,otro,rent,102,,,102,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
py,Paraguay,country,asking_active_listings,quinta,rent,1,,,1,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
py,Paraguay,country,asking_active_listings,casa,rent,2899,,,2899,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
py,Paraguay,country,asking_active_listings,deposito,rent,65,,,65,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
py,Paraguay,country,asking_active_listings,terreno,rent,80,,,80,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
py,Paraguay,country,asking_active_listings,rural,rent,3,,,3,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
py,Paraguay,country,asking_active_listings,edificio,rent,10,,,10,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
py,Paraguay,country,asking_active_listings,oficina,rent,101,,,101,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
py,Paraguay,country,asking_active_listings,departamento,rent,5018,,,5018,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
py,Paraguay,country,asking_active_listings,local,rent,329,,,329,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
py,Paraguay,country,asking_price_usd,terreno,sale,64121,27849,140000,6587,"median ask, USD at SET mid 2026-09-23, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_price_usd,casa,sale,126555,72558,210925,4797,"median ask, USD at SET mid 2026-09-23, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_price_usd,departamento,sale,100598,70290,145397,4484,"median ask, USD at SET mid 2026-09-23, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_price_usd,otro,sale,160000,92404,370614,383,"median ask, USD at SET mid 2026-09-23, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_price_usd,local,sale,225000,128278,442500,371,"median ask, USD at SET mid 2026-09-23, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_price_usd,duplex,sale,118118,91907,151866,296,"median ask, USD at SET mid 2026-09-23, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_price_usd,rural,sale,610675,169913,2050000,150,"median ask, USD at SET mid 2026-09-23, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_price_usd,deposito,sale,197500,127399,344761,114,"median ask, USD at SET mid 2026-09-23, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_price_usd,edificio,sale,337481,170000,600000,109,"median ask, USD at SET mid 2026-09-23, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_price_usd,oficina,sale,247500,132252,686680,102,"median ask, USD at SET mid 2026-09-23, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_price_usd,quinta,sale,143429,80152,236236,69,"median ask, USD at SET mid 2026-09-23, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_usd_per_m2_built,casa,sale,784,550,1041,3596,"built basis, 40-800 m2, 30k-2M USD, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_usd_per_m2_built,departamento,sale,1731,1402,2044,1853,"built basis, 40-800 m2, 30k-2M USD, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_usd_per_m2_built,duplex,sale,884,738,1088,223,"built basis, 40-800 m2, 30k-2M USD, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_usd_per_m2_built,local,sale,838,547,1331,189,"built basis, 40-800 m2, 30k-2M USD, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_usd_per_m2_built,oficina,sale,1989,1032,2496,56,"built basis, 40-800 m2, 30k-2M USD, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_rent_usd_month,departamento,rent,759,540,1012,791,"median monthly ask, USD at SET mid 2026-09-23, 50-15000 USD band, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_rent_usd_month,casa,rent,1012,591,1687,334,"median monthly ask, USD at SET mid 2026-09-23, 50-15000 USD band, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_rent_usd_month,local,rent,793,422,1854,323,"median monthly ask, USD at SET mid 2026-09-23, 50-15000 USD band, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_rent_usd_month,oficina,rent,750,337,1500,101,"median monthly ask, USD at SET mid 2026-09-23, 50-15000 USD band, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_rent_usd_month,otro,rent,456,253,844,101,"median monthly ask, USD at SET mid 2026-09-23, 50-15000 USD band, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_rent_usd_month,terreno,rent,675,422,1181,77,"median monthly ask, USD at SET mid 2026-09-23, 50-15000 USD band, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_rent_usd_month,deposito,rent,1098,591,2025,64,"median monthly ask, USD at SET mid 2026-09-23, 50-15000 USD band, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_rent_usd_month,duplex,rent,782,688,1181,40,"median monthly ask, USD at SET mid 2026-09-23, 50-15000 USD band, sources with 90%+ asks: remax uprop cb psir prestige"
py,Paraguay,country,asking_rent_usd_month,edificio,rent,,,,10,"suppressed, n below 20"
py,Paraguay,country,asking_rent_usd_month,rural,rent,,,,2,"suppressed, n below 20"
py,Paraguay,country,asking_rent_usd_month,quinta,rent,,,,1,"suppressed, n below 20"
py,Paraguay,country,asking_staleness_days,terreno,sale,247,,567,4499,"days since source publish date, sources: remax prestige"
py,Paraguay,country,asking_staleness_days,casa,sale,205,,489,2389,"days since source publish date, sources: remax prestige"
py,Paraguay,country,asking_staleness_days,departamento,sale,216,,484,1937,"days since source publish date, sources: remax prestige"
py,Paraguay,country,asking_staleness_days,otro,sale,211,,442,351,"days since source publish date, sources: remax prestige"
py,Paraguay,country,asking_staleness_days,duplex,sale,218,,449,295,"days since source publish date, sources: remax prestige"
py,Paraguay,country,asking_staleness_days,local,sale,263,,553,158,"days since source publish date, sources: remax prestige"
py,Paraguay,country,asking_staleness_days,deposito,sale,330,,654,114,"days since source publish date, sources: remax prestige"
py,Paraguay,country,asking_staleness_days,edificio,sale,409,,739,105,"days since source publish date, sources: remax prestige"
py,Paraguay,country,asking_staleness_days,oficina,sale,322,,736,97,"days since source publish date, sources: remax prestige"
py,Paraguay,country,asking_staleness_days,quinta,sale,296,,511,67,"days since source publish date, sources: remax prestige"
py,Paraguay,country,asking_staleness_days,rural,sale,621,,1111,66,"days since source publish date, sources: remax prestige"
py,Paraguay,country,asking_flow_30d_cuts,,all,443,,,443,events 2026-08-26 to 2026-09-24
py,Paraguay,country,asking_flow_30d_increases,,all,161,,,161,events 2026-08-26 to 2026-09-24
py,Paraguay,country,asking_flow_30d_new,,all,3245,,,3245,events 2026-08-26 to 2026-09-24
py,Paraguay,country,asking_flow_30d_delisted,,all,622,,,622,events 2026-08-26 to 2026-09-24
py,Paraguay,country,asking_flow_30d_went_sold,,all,179,,,179,events 2026-08-26 to 2026-09-24
py,Paraguay,country,asking_flow_30d_went_rented,,all,185,,,185,events 2026-08-26 to 2026-09-24
py,Paraguay,country,asking_flow_30d_cuts,,sale,344,,,344,events 2026-08-26 to 2026-09-24
py,Paraguay,country,asking_flow_30d_increases,,sale,126,,,126,events 2026-08-26 to 2026-09-24
py,Paraguay,country,asking_flow_30d_new,,sale,2134,,,2134,events 2026-08-26 to 2026-09-24
py,Paraguay,country,asking_flow_30d_delisted,,sale,541,,,541,events 2026-08-26 to 2026-09-24
py,Paraguay,country,asking_flow_30d_went_sold,,sale,179,,,179,events 2026-08-26 to 2026-09-24
py,Paraguay,country,asking_flow_30d_went_rented,,sale,0,,,0,events 2026-08-26 to 2026-09-24
py,Paraguay,country,asking_flow_30d_cuts,,rent,99,,,99,events 2026-08-26 to 2026-09-24
py,Paraguay,country,asking_flow_30d_increases,,rent,35,,,35,events 2026-08-26 to 2026-09-24
py,Paraguay,country,asking_flow_30d_new,,rent,1111,,,1111,events 2026-08-26 to 2026-09-24
py,Paraguay,country,asking_flow_30d_delisted,,rent,81,,,81,events 2026-08-26 to 2026-09-24
py,Paraguay,country,asking_flow_30d_went_sold,,rent,0,,,0,events 2026-08-26 to 2026-09-24
py,Paraguay,country,asking_flow_30d_went_rented,,rent,185,,,185,events 2026-08-26 to 2026-09-24
py,Paraguay,country,reo_parcels_active,,sale,407,,,407,bank REO lists
py,Paraguay,country,reo_parcels_priced,,sale,302,,,302,bank REO lists
py,Paraguay,country,closed_ask_to_close_pct,all,sale,-3,-8.5,0,1248,"same-currency broker-reported closes 2024-02-23 to 2026-09-23, terminal-ask basis"
py,Paraguay,country,closed_at_ask_share_pct,all,sale,39.2,,,1248,489 of 1248 report a price identical to the last ask
py,Paraguay,country,closed_below_ask_median_pct,all,sale,-7.5,,,731,median spread of closes below the last ask
py,Paraguay,country,closed_ask_to_close_pct,terreno,sale,-3.9,-9.9,0,582,"same-currency broker-reported closes 2024-02-23 to 2026-09-23, terminal-ask basis"
py,Paraguay,country,closed_at_ask_share_pct,terreno,sale,39.2,,,582,228 of 582 report a price identical to the last ask
py,Paraguay,country,closed_below_ask_median_pct,terreno,sale,-8.3,,,347,median spread of closes below the last ask
py,Paraguay,country,closed_ask_to_close_pct,casa,sale,-3.3,-8.4,0,359,"same-currency broker-reported closes 2024-05-30 to 2026-09-19, terminal-ask basis"
py,Paraguay,country,closed_at_ask_share_pct,casa,sale,36.8,,,359,132 of 359 report a price identical to the last ask
py,Paraguay,country,closed_below_ask_median_pct,casa,sale,-7.4,,,218,median spread of closes below the last ask
py,Paraguay,country,closed_ask_to_close_pct,departamento,sale,0,-5,0,168,"same-currency broker-reported closes 2024-04-12 to 2026-09-23, terminal-ask basis"
py,Paraguay,country,closed_at_ask_share_pct,departamento,sale,49.4,,,168,83 of 168 report a price identical to the last ask
py,Paraguay,country,closed_below_ask_median_pct,departamento,sale,-6.1,,,78,median spread of closes below the last ask
py,Paraguay,country,closed_ask_to_close_pct,duplex,sale,-2.1,-5.1,0,72,"same-currency broker-reported closes 2024-03-04 to 2026-09-22, terminal-ask basis"
py,Paraguay,country,closed_at_ask_share_pct,duplex,sale,31.9,,,72,23 of 72 report a price identical to the last ask
py,Paraguay,country,closed_below_ask_median_pct,duplex,sale,-3.9,,,46,median spread of closes below the last ask
py,Paraguay,country,closed_ask_to_close_pct,all,rent,0,0,0,2255,"same-currency broker-reported closes 2023-06-27 to 2026-09-24, terminal-ask basis"
py,Paraguay,country,closed_at_ask_share_pct,all,rent,74.7,,,2255,1685 of 2255 report a price identical to the last ask
py,Paraguay,country,closed_below_ask_median_pct,all,rent,-8.9,,,519,median spread of closes below the last ask
py,Paraguay,country,closed_ask_to_close_pct,departamento,rent,0,0,0,990,"same-currency broker-reported closes 2023-06-27 to 2026-09-24, terminal-ask basis"
py,Paraguay,country,closed_at_ask_share_pct,departamento,rent,78.4,,,990,776 of 990 report a price identical to the last ask
py,Paraguay,country,closed_below_ask_median_pct,departamento,rent,-6.7,,,194,median spread of closes below the last ask
py,Paraguay,country,closed_ask_to_close_pct,casa,rent,0,0,0,505,"same-currency broker-reported closes 2024-02-06 to 2026-09-22, terminal-ask basis"
py,Paraguay,country,closed_at_ask_share_pct,casa,rent,76,,,505,384 of 505 report a price identical to the last ask
py,Paraguay,country,closed_below_ask_median_pct,casa,rent,-10.1,,,108,median spread of closes below the last ask
py,Paraguay,country,closed_ask_to_close_pct,local,rent,0,-8.2,0,243,"same-currency broker-reported closes 2024-04-26 to 2026-09-21, terminal-ask basis"
py,Paraguay,country,closed_at_ask_share_pct,local,rent,63,,,243,153 of 243 report a price identical to the last ask
py,Paraguay,country,closed_below_ask_median_pct,local,rent,-14.1,,,84,median spread of closes below the last ask
py,Paraguay,country,closed_ask_to_close_pct,duplex,rent,0,0,0,218,"same-currency broker-reported closes 2024-02-22 to 2026-09-15, terminal-ask basis"
py,Paraguay,country,closed_at_ask_share_pct,duplex,rent,75.2,,,218,164 of 218 report a price identical to the last ask
py,Paraguay,country,closed_below_ask_median_pct,duplex,rent,-8.3,,,49,median spread of closes below the last ask
py,Paraguay,country,closed_ask_to_close_pct,oficina,rent,0,-3.9,0,92,"same-currency broker-reported closes 2025-05-29 to 2026-09-22, terminal-ask basis"
py,Paraguay,country,closed_at_ask_share_pct,oficina,rent,66.3,,,92,61 of 92 report a price identical to the last ask
py,Paraguay,country,closed_below_ask_median_pct,oficina,rent,,,,28,"suppressed, fewer than 30 closes below ask"
py,Paraguay,country,closed_ask_to_close_pct,otro,rent,0,0,0,91,"same-currency broker-reported closes 2024-08-24 to 2026-09-19, terminal-ask basis"
py,Paraguay,country,closed_at_ask_share_pct,otro,rent,79.1,,,91,72 of 91 report a price identical to the last ask
py,Paraguay,country,closed_below_ask_median_pct,otro,rent,,,,16,"suppressed, fewer than 30 closes below ask"
py,Paraguay,country,closed_ask_to_close_pct,deposito,rent,0,-7.7,0,87,"same-currency broker-reported closes 2024-05-01 to 2026-09-17, terminal-ask basis"
py,Paraguay,country,closed_at_ask_share_pct,deposito,rent,60.9,,,87,53 of 87 report a price identical to the last ask
py,Paraguay,country,closed_below_ask_median_pct,deposito,rent,-12.5,,,33,median spread of closes below the last ask
d:asuncion,Asunción,department,asking_listed_active,,,29771,,,29771,"status active on stock sources (remax uprop psir cb prestige infocasas), seen or not"
d:asuncion,Asunción,department,asking_active_listings,casa,sale,5090,,,5090,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
d:asuncion,Asunción,department,asking_active_listings,deposito,sale,22,,,22,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
d:asuncion,Asunción,department,asking_active_listings,edificio,sale,43,,,43,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
d:asuncion,Asunción,department,asking_active_listings,terreno,sale,922,,,922,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
d:asuncion,Asunción,department,asking_active_listings,duplex,sale,37,,,37,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
d:asuncion,Asunción,department,asking_active_listings,oficina,sale,97,,,97,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
d:asuncion,Asunción,department,asking_active_listings,rural,sale,11,,,11,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
d:asuncion,Asunción,department,asking_active_listings,quinta,sale,1,,,1,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
d:asuncion,Asunción,department,asking_active_listings,departamento,sale,5354,,,5354,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
d:asuncion,Asunción,department,asking_active_listings,otro,sale,53,,,53,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
d:asuncion,Asunción,department,asking_active_listings,local,sale,188,,,188,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
d:asuncion,Asunción,department,asking_active_listings,local,rent,129,,,129,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
d:asuncion,Asunción,department,asking_active_listings,deposito,rent,8,,,8,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
d:asuncion,Asunción,department,asking_active_listings,otro,rent,18,,,18,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
d:asuncion,Asunción,department,asking_active_listings,terreno,rent,10,,,10,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
d:asuncion,Asunción,department,asking_active_listings,oficina,rent,64,,,64,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
d:asuncion,Asunción,department,asking_active_listings,duplex,rent,6,,,6,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
d:asuncion,Asunción,department,asking_active_listings,edificio,rent,2,,,2,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
d:asuncion,Asunción,department,asking_active_listings,casa,rent,2596,,,2596,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
d:asuncion,Asunción,department,asking_active_listings,departamento,rent,4574,,,4574,"status active and seen on or after 2026-09-17 (remax), 2026-09-17 (uprop), 2026-09-17 (psir), 2026-09-17 (cb), 2026-09-17 (prestige), 2026-09-10 (infocasas)"
d:asuncion,Asunción,department,asking_price_usd,departamento,sale,111000,78111,153892,3314,"median ask, USD at SET mid 2026-09-23, sources with 90%+ asks: remax uprop cb psir prestige"
d:asuncion,Asunción,department,asking_price_usd,casa,sale,220000,134992,370000,1093,"median ask, USD at SET mid 2026-09-23, sources with 90%+ asks: remax uprop cb psir prestige"
d:asuncion,Asunción,department,asking_price_usd,terreno,sale,200000,104810,432681,911,"median ask, USD at SET mid 2026-09-23, sources with 90%+ asks: remax uprop cb psir prestige"
d:asuncion,Asunción,department,asking_price_usd,local,sale,298750,148750,533500,188,"median ask, USD at SET mid 2026-09-23, sources with 90%+ asks: remax uprop cb psir prestige"
d:asuncion,Asunción,department,asking_price_usd,oficina,sale,237500,130000,740000,96,"median ask, USD at SET mid 2026-09-23, sources with 90%+ asks: remax uprop cb psir prestige"
d:asuncion,Asunción,department,asking_price_usd,otro,sale,177177,94081,253111,53,"median ask, USD at SET mid 2026-09-23, sources with 90%+ asks: remax uprop cb psir prestige"
d:asuncion,Asunción,department,asking_price_usd,edificio,sale,335000,187500,605000,43,"median ask, USD at SET mid 2026-09-23, sources with 90%+ asks: remax uprop cb psir prestige"
d:asuncion,Asunción,department,asking_price_usd,duplex,sale,194895,134992,265000,37,"median ask, USD at SET mid 2026-09-23, sources with 90%+ asks: remax uprop cb psir prestige"
d:asuncion,Asunción,department,asking_price_usd,deposito,sale,253750,169024,315439,22,"median ask, USD at SET mid 2026-09-23, sources with 90%+ asks: remax uprop cb psir prestige"
d:asuncion,Asunción,department,asking_price_usd,rural,sale,,,,11,"suppressed, n below 20"
d:asuncion,Asunción,department,asking_price_usd,quinta,sale,,,,1,"suppressed, n below 20"
d:asuncion,Asunción,department,asking_usd_per_m2_built,departamento,sale,1799,1536,2109,1485,"built basis, 40-800 m2, 30k-2M USD, sources with 90%+ asks: remax uprop cb psir prestige"
d:asuncion,Asunción,department,asking_usd_per_m2_built,casa,sale,942,674,1285,739,"built basis, 40-800 m2, 30k-2M USD, sources with 90%+ asks: remax uprop cb psir prestige"
d:asuncion,Asunción,department,asking_usd_per_m2_built,local,sale,931,697,1693,96,"built basis, 40-800 m2, 30k-2M USD, sources with 90%+ asks: remax uprop cb psir prestige"
d:asuncion,Asunción,department,asking_usd_per_m2_built,oficina,sale,1989,1032,2453,52,"built basis, 40-800 m2, 30k-2M USD, sources with 90%+ asks: remax uprop cb psir prestige"
d:asuncion,Asunción,department,asking_usd_per_m2_built,duplex,sale,1012,850,1277,28,"built basis, 40-800 m2, 30k-2M USD, sources with 90%+ asks: remax uprop cb psir prestige"
d:asuncion,Asunción,department,asking_rent_usd_month,departamento,rent,900,700,1181,473,"median monthly ask, USD at SET mid 2026-09-23, 50-15000 USD band, sources with 90%+ asks: remax uprop cb psir prestige"
d:asuncion,Asunción,department,asking_rent_usd_month,local,rent,1584,614,2800,126,"median monthly ask, USD at SET mid 2026-09-23, 50-15000 USD band, sources with 90%+ asks: remax uprop cb psir prestige"
d:asuncion,Asunción,department,asking_rent_usd_month,casa,rent,1519,1012,2508,96,"median monthly ask, USD at SET mid 2026-09-23, 50-15000 USD band, sources with 90%+ asks: remax uprop cb psir prestige"
d:asuncion,Asunción,department,asking_rent_usd_month,oficina,rent,759,337,1446,64,"median monthly ask, USD at SET mid 2026-09-23, 50-15000 USD band, sources with 90%+ asks: remax uprop cb psir prestige"
d:asuncion,Asunción,department,asking_rent_usd_month,otro,rent,,,,18,"suppressed, n below 20"
d:asuncion,Asunción,department,asking_rent_usd_month,terreno,rent,,,,10,"suppressed, n below 20"
d:asuncion,Asunción,department,asking_rent_usd_month,deposito,rent,,,,8,"suppressed, n below 20"
d:asuncion,Asunción,department,asking_rent_usd_month,duplex,rent,,,,6,"suppressed, n below 20"
d:asuncion,Asunción,department,asking_rent_usd_month,edificio,rent,,,,2,"suppressed, n below 20"
d:asuncion,Asunción,department,asking_staleness_days,departamento,sale,213,,448,1333,"days since source publish date, sources: remax prestige"
d:asuncion,Asunción,department,asking_staleness_days,casa,sale,194,,504,329,"days since source publish date, sources: remax prestige"
d:asuncion,Asunción,department,asking_staleness_days,terreno,sale,264,,526,327,"days since source publish date, sources: remax prestige"
d:asuncion,Asunción,department,asking_staleness_days,oficina,sale,313,,736,94,"days since source publish date, sources: remax prestige"
d:asuncion,Asunción,department,asking_staleness_days,local,sale,258,,719,54,"days since source publish date, sources: remax prestige"
d:asuncion,Asunción,department,asking_staleness_days,otro,sale,169,,605,53,"days since source publish date, sources: remax prestige"
d:asuncion,Asunción,department,asking_staleness_days,edificio,sale,461,,768,43,"days since source publish date, sources: remax prestige"
d:asuncion,Asunción,department,asking_staleness_days,duplex,sale,233,,423,37,"days since source publish date, sources: remax prestige"
d:asuncion,Asunción,department,asking_staleness_days,deposito,sale,228,,446,22,"days since source publish date, sources: remax prestige"
d:asuncion,Asunción,department,asking_staleness_days,quinta,sale,,,,1,"suppressed, n below 20"
d:asuncion,Asunción,department,asking_flow_30d_cuts,,all,130,,,130,events 2026-08-26 to 2026-09-24
d:asuncion,Asunción,department,asking_flow_30d_increases,,all,63,,,63,events 2026-08-26 to 2026-09-24
d:asuncion,Asunción,department,asking_flow_30d_new,,all,1694,,,1694,events 2026-08-26 to 2026-09-24
